DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,SpanishDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,SpanishMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester
20120824.0,2012-08-24,6.0,Friday,Viernes,24.0,237.0,34.0,August,Agosto,8.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120825.0,2012-08-25,7.0,Saturday,Sábado,25.0,238.0,34.0,August,Agosto,8.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120826.0,2012-08-26,1.0,Sunday,Domingo,26.0,239.0,35.0,August,Agosto,8.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120827.0,2012-08-27,2.0,Monday,Lunes,27.0,240.0,35.0,August,Agosto,8.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120828.0,2012-08-28,3.0,Tuesday,Martes,28.0,241.0,35.0,August,Agosto,8.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120829.0,2012-08-29,4.0,Wednesday,Miércoles,29.0,242.0,35.0,August,Agosto,8.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120830.0,2012-08-30,5.0,Thursday,Jueves,30.0,243.0,35.0,August,Agosto,8.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120831.0,2012-08-31,6.0,Friday,Viernes,31.0,244.0,35.0,August,Agosto,8.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120901.0,2012-09-01,7.0,Saturday,Sábado,1.0,245.0,35.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120902.0,2012-09-02,1.0,Sunday,Domingo,2.0,246.0,36.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120903.0,2012-09-03,2.0,Monday,Lunes,3.0,247.0,36.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120904.0,2012-09-04,3.0,Tuesday,Martes,4.0,248.0,36.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120905.0,2012-09-05,4.0,Wednesday,Miércoles,5.0,249.0,36.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120906.0,2012-09-06,5.0,Thursday,Jueves,6.0,250.0,36.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120907.0,2012-09-07,6.0,Friday,Viernes,7.0,251.0,36.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120908.0,2012-09-08,7.0,Saturday,Sábado,8.0,252.0,36.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120909.0,2012-09-09,1.0,Sunday,Domingo,9.0,253.0,37.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120910.0,2012-09-10,2.0,Monday,Lunes,10.0,254.0,37.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120911.0,2012-09-11,3.0,Tuesday,Martes,11.0,255.0,37.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120912.0,2012-09-12,4.0,Wednesday,Miércoles,12.0,256.0,37.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120913.0,2012-09-13,5.0,Thursday,Jueves,13.0,257.0,37.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120914.0,2012-09-14,6.0,Friday,Viernes,14.0,258.0,37.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120915.0,2012-09-15,7.0,Saturday,Sábado,15.0,259.0,37.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120916.0,2012-09-16,1.0,Sunday,Domingo,16.0,260.0,38.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120917.0,2012-09-17,2.0,Monday,Lunes,17.0,261.0,38.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120918.0,2012-09-18,3.0,Tuesday,Martes,18.0,262.0,38.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120919.0,2012-09-19,4.0,Wednesday,Miércoles,19.0,263.0,38.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120920.0,2012-09-20,5.0,Thursday,Jueves,20.0,264.0,38.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120921.0,2012-09-21,6.0,Friday,Viernes,21.0,265.0,38.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120922.0,2012-09-22,7.0,Saturday,Sábado,22.0,266.0,38.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120923.0,2012-09-23,1.0,Sunday,Domingo,23.0,267.0,39.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120924.0,2012-09-24,2.0,Monday,Lunes,24.0,268.0,39.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120925.0,2012-09-25,3.0,Tuesday,Martes,25.0,269.0,39.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120926.0,2012-09-26,4.0,Wednesday,Miércoles,26.0,270.0,39.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120927.0,2012-09-27,5.0,Thursday,Jueves,27.0,271.0,39.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120928.0,2012-09-28,6.0,Friday,Viernes,28.0,272.0,39.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120929.0,2012-09-29,7.0,Saturday,Sábado,29.0,273.0,39.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20120930.0,2012-09-30,1.0,Sunday,Domingo,30.0,274.0,40.0,September,Septiembre,9.0,3.0,2012.0,2.0,1.0,2012.0,1.0
20121001.0,2012-10-01,2.0,Monday,Lunes,1.0,275.0,40.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121002.0,2012-10-02,3.0,Tuesday,Martes,2.0,276.0,40.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121003.0,2012-10-03,4.0,Wednesday,Miércoles,3.0,277.0,40.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121004.0,2012-10-04,5.0,Thursday,Jueves,4.0,278.0,40.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121005.0,2012-10-05,6.0,Friday,Viernes,5.0,279.0,40.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121006.0,2012-10-06,7.0,Saturday,Sábado,6.0,280.0,40.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121007.0,2012-10-07,1.0,Sunday,Domingo,7.0,281.0,41.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121008.0,2012-10-08,2.0,Monday,Lunes,8.0,282.0,41.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121009.0,2012-10-09,3.0,Tuesday,Martes,9.0,283.0,41.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121010.0,2012-10-10,4.0,Wednesday,Miércoles,10.0,284.0,41.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121011.0,2012-10-11,5.0,Thursday,Jueves,11.0,285.0,41.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121012.0,2012-10-12,6.0,Friday,Viernes,12.0,286.0,41.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121013.0,2012-10-13,7.0,Saturday,Sábado,13.0,287.0,41.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121014.0,2012-10-14,1.0,Sunday,Domingo,14.0,288.0,42.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121015.0,2012-10-15,2.0,Monday,Lunes,15.0,289.0,42.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121016.0,2012-10-16,3.0,Tuesday,Martes,16.0,290.0,42.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121017.0,2012-10-17,4.0,Wednesday,Miércoles,17.0,291.0,42.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121018.0,2012-10-18,5.0,Thursday,Jueves,18.0,292.0,42.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121019.0,2012-10-19,6.0,Friday,Viernes,19.0,293.0,42.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121020.0,2012-10-20,7.0,Saturday,Sábado,20.0,294.0,42.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121021.0,2012-10-21,1.0,Sunday,Domingo,21.0,295.0,43.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121022.0,2012-10-22,2.0,Monday,Lunes,22.0,296.0,43.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121023.0,2012-10-23,3.0,Tuesday,Martes,23.0,297.0,43.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121024.0,2012-10-24,4.0,Wednesday,Miércoles,24.0,298.0,43.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121025.0,2012-10-25,5.0,Thursday,Jueves,25.0,299.0,43.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121026.0,2012-10-26,6.0,Friday,Viernes,26.0,300.0,43.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121027.0,2012-10-27,7.0,Saturday,Sábado,27.0,301.0,43.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121028.0,2012-10-28,1.0,Sunday,Domingo,28.0,302.0,44.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121029.0,2012-10-29,2.0,Monday,Lunes,29.0,303.0,44.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121030.0,2012-10-30,3.0,Tuesday,Martes,30.0,304.0,44.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121031.0,2012-10-31,4.0,Wednesday,Miércoles,31.0,305.0,44.0,October,Octubre,10.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121101.0,2012-11-01,5.0,Thursday,Jueves,1.0,306.0,44.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121102.0,2012-11-02,6.0,Friday,Viernes,2.0,307.0,44.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121103.0,2012-11-03,7.0,Saturday,Sábado,3.0,308.0,44.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121104.0,2012-11-04,1.0,Sunday,Domingo,4.0,309.0,45.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121105.0,2012-11-05,2.0,Monday,Lunes,5.0,310.0,45.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121106.0,2012-11-06,3.0,Tuesday,Martes,6.0,311.0,45.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121107.0,2012-11-07,4.0,Wednesday,Miércoles,7.0,312.0,45.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121108.0,2012-11-08,5.0,Thursday,Jueves,8.0,313.0,45.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121109.0,2012-11-09,6.0,Friday,Viernes,9.0,314.0,45.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121110.0,2012-11-10,7.0,Saturday,Sábado,10.0,315.0,45.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121111.0,2012-11-11,1.0,Sunday,Domingo,11.0,316.0,46.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121112.0,2012-11-12,2.0,Monday,Lunes,12.0,317.0,46.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121113.0,2012-11-13,3.0,Tuesday,Martes,13.0,318.0,46.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121114.0,2012-11-14,4.0,Wednesday,Miércoles,14.0,319.0,46.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121115.0,2012-11-15,5.0,Thursday,Jueves,15.0,320.0,46.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121116.0,2012-11-16,6.0,Friday,Viernes,16.0,321.0,46.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121117.0,2012-11-17,7.0,Saturday,Sábado,17.0,322.0,46.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121118.0,2012-11-18,1.0,Sunday,Domingo,18.0,323.0,47.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121119.0,2012-11-19,2.0,Monday,Lunes,19.0,324.0,47.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121120.0,2012-11-20,3.0,Tuesday,Martes,20.0,325.0,47.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121121.0,2012-11-21,4.0,Wednesday,Miércoles,21.0,326.0,47.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121122.0,2012-11-22,5.0,Thursday,Jueves,22.0,327.0,47.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121123.0,2012-11-23,6.0,Friday,Viernes,23.0,328.0,47.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121124.0,2012-11-24,7.0,Saturday,Sábado,24.0,329.0,47.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121125.0,2012-11-25,1.0,Sunday,Domingo,25.0,330.0,48.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121126.0,2012-11-26,2.0,Monday,Lunes,26.0,331.0,48.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121127.0,2012-11-27,3.0,Tuesday,Martes,27.0,332.0,48.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121128.0,2012-11-28,4.0,Wednesday,Miércoles,28.0,333.0,48.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121129.0,2012-11-29,5.0,Thursday,Jueves,29.0,334.0,48.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121130.0,2012-11-30,6.0,Friday,Viernes,30.0,335.0,48.0,November,Noviembre,11.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121201.0,2012-12-01,7.0,Saturday,Sábado,1.0,336.0,48.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121202.0,2012-12-02,1.0,Sunday,Domingo,2.0,337.0,49.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121203.0,2012-12-03,2.0,Monday,Lunes,3.0,338.0,49.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121204.0,2012-12-04,3.0,Tuesday,Martes,4.0,339.0,49.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121205.0,2012-12-05,4.0,Wednesday,Miércoles,5.0,340.0,49.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121206.0,2012-12-06,5.0,Thursday,Jueves,6.0,341.0,49.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121207.0,2012-12-07,6.0,Friday,Viernes,7.0,342.0,49.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121208.0,2012-12-08,7.0,Saturday,Sábado,8.0,343.0,49.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121209.0,2012-12-09,1.0,Sunday,Domingo,9.0,344.0,50.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121210.0,2012-12-10,2.0,Monday,Lunes,10.0,345.0,50.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121211.0,2012-12-11,3.0,Tuesday,Martes,11.0,346.0,50.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121212.0,2012-12-12,4.0,Wednesday,Miércoles,12.0,347.0,50.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121213.0,2012-12-13,5.0,Thursday,Jueves,13.0,348.0,50.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121214.0,2012-12-14,6.0,Friday,Viernes,14.0,349.0,50.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121215.0,2012-12-15,7.0,Saturday,Sábado,15.0,350.0,50.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121216.0,2012-12-16,1.0,Sunday,Domingo,16.0,351.0,51.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121217.0,2012-12-17,2.0,Monday,Lunes,17.0,352.0,51.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121218.0,2012-12-18,3.0,Tuesday,Martes,18.0,353.0,51.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121219.0,2012-12-19,4.0,Wednesday,Miércoles,19.0,354.0,51.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121220.0,2012-12-20,5.0,Thursday,Jueves,20.0,355.0,51.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121221.0,2012-12-21,6.0,Friday,Viernes,21.0,356.0,51.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121222.0,2012-12-22,7.0,Saturday,Sábado,22.0,357.0,51.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121223.0,2012-12-23,1.0,Sunday,Domingo,23.0,358.0,52.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121224.0,2012-12-24,2.0,Monday,Lunes,24.0,359.0,52.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121225.0,2012-12-25,3.0,Tuesday,Martes,25.0,360.0,52.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121226.0,2012-12-26,4.0,Wednesday,Miércoles,26.0,361.0,52.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121227.0,2012-12-27,5.0,Thursday,Jueves,27.0,362.0,52.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121228.0,2012-12-28,6.0,Friday,Viernes,28.0,363.0,52.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121229.0,2012-12-29,7.0,Saturday,Sábado,29.0,364.0,52.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121230.0,2012-12-30,1.0,Sunday,Domingo,30.0,365.0,53.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20121231.0,2012-12-31,2.0,Monday,Lunes,31.0,366.0,53.0,December,Diciembre,12.0,4.0,2012.0,2.0,2.0,2012.0,1.0
20130101.0,2013-01-01,3.0,Tuesday,Martes,1.0,1.0,1.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130102.0,2013-01-02,4.0,Wednesday,Miércoles,2.0,2.0,1.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130103.0,2013-01-03,5.0,Thursday,Jueves,3.0,3.0,1.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130104.0,2013-01-04,6.0,Friday,Viernes,4.0,4.0,1.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130105.0,2013-01-05,7.0,Saturday,Sábado,5.0,5.0,1.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130106.0,2013-01-06,1.0,Sunday,Domingo,6.0,6.0,2.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130107.0,2013-01-07,2.0,Monday,Lunes,7.0,7.0,2.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130108.0,2013-01-08,3.0,Tuesday,Martes,8.0,8.0,2.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130109.0,2013-01-09,4.0,Wednesday,Miércoles,9.0,9.0,2.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130110.0,2013-01-10,5.0,Thursday,Jueves,10.0,10.0,2.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130111.0,2013-01-11,6.0,Friday,Viernes,11.0,11.0,2.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130112.0,2013-01-12,7.0,Saturday,Sábado,12.0,12.0,2.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130113.0,2013-01-13,1.0,Sunday,Domingo,13.0,13.0,3.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130114.0,2013-01-14,2.0,Monday,Lunes,14.0,14.0,3.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130115.0,2013-01-15,3.0,Tuesday,Martes,15.0,15.0,3.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130116.0,2013-01-16,4.0,Wednesday,Miércoles,16.0,16.0,3.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130117.0,2013-01-17,5.0,Thursday,Jueves,17.0,17.0,3.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130118.0,2013-01-18,6.0,Friday,Viernes,18.0,18.0,3.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130119.0,2013-01-19,7.0,Saturday,Sábado,19.0,19.0,3.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130120.0,2013-01-20,1.0,Sunday,Domingo,20.0,20.0,4.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130121.0,2013-01-21,2.0,Monday,Lunes,21.0,21.0,4.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130122.0,2013-01-22,3.0,Tuesday,Martes,22.0,22.0,4.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130123.0,2013-01-23,4.0,Wednesday,Miércoles,23.0,23.0,4.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130124.0,2013-01-24,5.0,Thursday,Jueves,24.0,24.0,4.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130125.0,2013-01-25,6.0,Friday,Viernes,25.0,25.0,4.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130126.0,2013-01-26,7.0,Saturday,Sábado,26.0,26.0,4.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130127.0,2013-01-27,1.0,Sunday,Domingo,27.0,27.0,5.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130128.0,2013-01-28,2.0,Monday,Lunes,28.0,28.0,5.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130129.0,2013-01-29,3.0,Tuesday,Martes,29.0,29.0,5.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130130.0,2013-01-30,4.0,Wednesday,Miércoles,30.0,30.0,5.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130131.0,2013-01-31,5.0,Thursday,Jueves,31.0,31.0,5.0,January,Enero,1.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130201.0,2013-02-01,6.0,Friday,Viernes,1.0,32.0,5.0,February,Febrero,2.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130202.0,2013-02-02,7.0,Saturday,Sábado,2.0,33.0,5.0,February,Febrero,2.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130203.0,2013-02-03,1.0,Sunday,Domingo,3.0,34.0,6.0,February,Febrero,2.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130204.0,2013-02-04,2.0,Monday,Lunes,4.0,35.0,6.0,February,Febrero,2.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130205.0,2013-02-05,3.0,Tuesday,Martes,5.0,36.0,6.0,February,Febrero,2.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130206.0,2013-02-06,4.0,Wednesday,Miércoles,6.0,37.0,6.0,February,Febrero,2.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130207.0,2013-02-07,5.0,Thursday,Jueves,7.0,38.0,6.0,February,Febrero,2.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130208.0,2013-02-08,6.0,Friday,Viernes,8.0,39.0,6.0,February,Febrero,2.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130209.0,2013-02-09,7.0,Saturday,Sábado,9.0,40.0,6.0,February,Febrero,2.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130210.0,2013-02-10,1.0,Sunday,Domingo,10.0,41.0,7.0,February,Febrero,2.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130211.0,2013-02-11,2.0,Monday,Lunes,11.0,42.0,7.0,February,Febrero,2.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130212.0,2013-02-12,3.0,Tuesday,Martes,12.0,43.0,7.0,February,Febrero,2.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130213.0,2013-02-13,4.0,Wednesday,Miércoles,13.0,44.0,7.0,February,Febrero,2.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130214.0,2013-02-14,5.0,Thursday,Jueves,14.0,45.0,7.0,February,Febrero,2.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130215.0,2013-02-15,6.0,Friday,Viernes,15.0,46.0,7.0,February,Febrero,2.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130216.0,2013-02-16,7.0,Saturday,Sábado,16.0,47.0,7.0,February,Febrero,2.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130217.0,2013-02-17,1.0,Sunday,Domingo,17.0,48.0,8.0,February,Febrero,2.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130218.0,2013-02-18,2.0,Monday,Lunes,18.0,49.0,8.0,February,Febrero,2.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130219.0,2013-02-19,3.0,Tuesday,Martes,19.0,50.0,8.0,February,Febrero,2.0,1.0,2013.0,1.0,3.0,2012.0,2.0
20130220.0,2013-02-20,4.0,Wednesday,Miércoles,20.0,51.0,8.0,February,Febrero,2.0,1.0,2013.0,1.0,3.0,2012.0,2.0
